Time WindDir SailAngle DragForward LiftForward
914.6 156 130.5899 0.02754105 0.01414106
914.72 156 129.5753 0.02616525 0.01342822
914.82 157 176.1737 0.02235324 0.009911201
914.94 157 178.4239 0.006889279 0.002890566
915.06 157 177.0074 0.01145269 0.004873259
915.18 157 175.4229 0.01657055 0.007171802
915.3 157 173.8301 0.02122261 0.009339464
915.42 157 172.2356 0.02534826 0.01133599
915.54 157 170.6397 0.02892861 0.01313889
915.66 157 169.0421 0.03194833 0.01472665
915.76 157 167.4674 0.03425958 0.01601065
915.88 157 165.8452 0.03623775 0.0171623
916 157 164.2416 0.03752355 0.01799732
916.12 157 162.639 0.03819751 0.0185371
916.24 157 161.0356 0.03826361 0.01877232
916.36 157 159.4313 0.03772252 0.01869272
916.48 157 157.8263 0.03657618 0.01829007
916.6 157 156.2206 0.03482994 0.01755944
916.72 157 154.6141 0.03249182 0.0164991
916.82 157 153.0379 0.02974299 0.01519746
916.94 157 151.4046 0.02606716 0.01338541
917.06 157 149.7944 0.02205342 0.01137404
917.18 157 148.1863 0.01750762 0.009059207
917.3 157 146.5782 0.01245706 0.006460292
917.42 157 144.9701 0.006933373 0.003600689
917.54 157 143.3622 0.0009697569 0.0005057657
917.66 157 145.7439 0.01831617 0.00944959
917.76 157 152.0405 0.03831954 0.01899415
917.88 157 151.1113 0.03801767 0.01887554
918 157 145.012 0.02362297 0.01211737
918.12 157 140.3822 0.001821691 0.0009447864
918.24 157 159.1502 0.01447457 0.006281939
918.36 157 141.6516 0.01674318 0.008614873
918.48 157 157.9022 0.01432675 0.006208589
918.6 157 139.1043 0.009883711 0.005094664
918.72 157 156.4751 0.01517325 0.00658372
918.82 157 143.7606 0.03462248 0.01741276
918.94 157 157.7074 0.0001189274 4.895241E-05
919.06 157 179.8093 0.005426175 0.002790933
919.18 157 178.7177 0.002400976 0.001233568
919.3 157 178.6499 0.006422115 0.003296315
919.42 157 178.6094 0.01070353 0.005487091
919.54 157 178.5711 0.01511779 0.00773797
919.66 157 178.5337 0.01966654 0.01004699
919.76 157 137.5968 0.03224241 0.01619362
919.88 157 136.6575 0.03149435 0.01582761
920 157 135.6504 0.03047434 0.01532505
920.12 157 134.6404 0.02938323 0.01478313
920.24 157 133.6297 0.02822876 0.01420569
920.36 157 132.6182 0.02701298 0.01359415
920.48 157 131.6066 0.02573998 0.01295114
920.6 157 130.5947 0.02440837 0.01227591
920.72 157 129.5825 0.02302253 0.01157136
920.82 158 176.1808 0.02131278 0.009311887
920.94 158 178.4428 0.006578662 0.002723918
921.06 158 177.0381 0.01095891 0.004599304
921.18 158 175.4628 0.01585806 0.006765349
921.3 158 173.8774 0.02029666 0.008799153
921.42 158 172.2894 0.02421557 0.01066244
921.54 158 170.6987 0.02759644 0.01233387
921.66 158 169.1057 0.03042562 0.01379413
921.76 158 167.5218 0.032567 0.01497132
921.88 158 165.9172 0.03434409 0.01597919
922 158 164.3155 0.03547411 0.01670912
922.12 158 162.7143 0.03599951 0.01715062
922.24 158 161.1115 0.03592825 0.01729737
922.36 158 159.5071 0.03526286 0.0171411
922.48 158 157.9013 0.03400669 0.01667514
922.6 158 156.2946 0.03216582 0.01589578
922.72 158 154.6862 0.02974909 0.01480228
922.82 158 153.0951 0.02689047 0.01345987
922.94 158 151.4716 0.02321296 0.01167025
923.06 158 149.8581 0.0191737 0.00967799
923.18 158 148.2466 0.01461668 0.007398924
923.3 158 146.6351 0.009571236 0.004853711
923.42 158 145.0237 0.004068854 0.002065365
923.54 158 149.7803 0.02890197 0.01441453
923.66 158 153.1772 0.03608621 0.01749033
923.76 158 160.3386 0.02072743 0.009109801
923.88 158 151.5409 0.03573778 0.01735918
924 158 145.067 0.02068603 0.01039034
924.12 158 176.2531 0.001177609 0.0005952559
924.24 158 149.068 0.03516966 0.01713908
924.36 158 176.2795 0.009816376 0.004954105
924.48 158 146.9407 0.03409206 0.01670657
924.6 158 176.0213 0.0211348 0.01063022
924.72 158 144.8011 0.03263594 0.01606636
924.82 158 179.8996 0.0006539585 0.000332501
924.94 158 142.8672 0.03115944 0.01537505
925.06 158 143.6575 0.03400192 0.01660445
925.18 158 142.7272 0.03344586 0.01635127
925.3 158 141.6909 0.03276617 0.01604548
925.42 158 140.6789 0.03202579 0.01570715
925.54 158 139.6678 0.03122243 0.01533382
925.66 158 138.6562 0.0303498 0.01492236
925.76 158 154.1155 0.006065075 0.00239888
925.88 158 153.4632 0.005866381 0.002317
926 158 152.84 0.005992329 0.002361109
926.12 158 152.2185 0.006131239 0.002409555
926.24 158 151.5966 0.006268756 0.002456738
926.36 158 150.9748 0.006404121 0.002502381
926.48 158 150.353 0.006537683 0.002546506
926.6 158 149.7311 0.006669794 0.002589267
926.72 158 149.1093 0.006800781 0.002630767
926.82 159 177.6648 0.01337421 0.005616275
926.94 159 178.462 0.005868283 0.002396066
927.06 159 176.9839 0.01041078 0.004312676
927.18 159 175.4006 0.01506502 0.006341674
927.3 159 173.8114 0.0192477 0.008230438
927.42 159 172.2201 0.02291885 0.009949892
927.54 159 170.6279 0.0260616 0.01148003
927.66 159 169.0343 0.02866421 0.01280315
927.76 159 167.4622 0.03062404 0.01386416
927.88 159 165.847 0.03217138 0.01473462
928 159 164.246 0.03311567 0.01534866
928.12 159 162.6463 0.0334706 0.01568407
928.24 159 161.0456 0.03324459 0.0157357
928.36 159 159.444 0.03243965 0.01549581
928.48 159 157.8415 0.03105973 0.01495897
928.6 159 156.2378 0.02911045 0.01412234
928.72 159 154.6331 0.02659757 0.01298423
928.82 159 153.0561 0.02363921 0.01159868
928.94 159 151.425 0.01994559 0.009828481
929.06 159 149.8156 0.01584423 0.007833243
929.18 159 148.2078 0.01124888 0.005573741
929.3 159 146.5998 0.00618311 0.003067726
929.42 159 144.9915 0.0006771571 0.0003376121
929.54 159 147.2066 0.01575817 0.007774855
929.66 159 148.6079 0.02392956 0.01171631
929.78 159 147.4256 0.0219331 0.01075715
929.88 159 146.375 0.02026515 0.009948489
930 159 141.8293 0.0004122026 0.0002051777
930.12 159 159.9012 0.01277161 0.005389535
930.24 159 142.9543 0.01361087 0.006702054
930.36 159 158.6411 0.01269038 0.005348208
930.48 159 140.4014 0.007124147 0.003512389
930.6 159 157.2076 0.01348308 0.005688374
930.72 159 179.9245 0.0001306548 6.440275E-05
930.82 159 156.0347 0.01286069 0.00540456
930.94 159 158.2939 0.003723552 0.001477936
931.06 159 157.812 0.004732565 0.001870479
931.18 159 157.2 0.004897574 0.001932568
931.3 159 156.5723 0.004963848 0.001955949
931.42 159 155.954 0.005097495 0.002005058
931.54 159 155.3355 0.005235365 0.002055325
931.66 159 154.7166 0.00537403 0.002105394
931.78 159 154.097 0.005512862 0.002154984
931.88 159 178.446 0.0348947 0.01688784
932 159 178.4459 0.04012854 0.01933625
932.12 159 178.4164 0.04504208 0.02161608
932.24 159 178.3857 0.05003816 0.02390593
932.36 159 178.3553 0.05511223 0.02620128
932.48 159 178.3253 0.06025382 0.02849471
932.6 159 178.2955 0.06544999 0.03077754
932.72 159 178.2659 0.07069019 0.03304227
932.82 160 179.7891 0.0008006137 0.0003153305
932.94 160 178.5803 0.004877883 0.001953848
933.06 160 176.984 0.009799845 0.003990238
933.18 160 175.3901 0.01423254 0.005888431
933.3 160 173.7952 0.01817677 0.007637731
933.42 160 172.1992 0.02161817 0.009220266
933.54 160 170.602 0.02454399 0.01061917
933.66 160 169.0037 0.02694124 0.01181631
933.78 160 167.4046 0.02879929 0.01279514
933.88 160 165.8351 0.03003627 0.01350231
934 160 164.2068 0.03084323 0.01402226
934.12 160 162.6035 0.03105165 0.0142665
934.24 160 161.0021 0.03068819 0.01423507
934.36 160 159.4007 0.02975954 0.01392385
934.48 160 157.7991 0.02827057 0.01332892
934.6 160 156.1974 0.02622729 0.01244842
934.72 160 154.5955 0.02364136 0.01128496
934.82 160 153.0265 0.0206204 0.009885536
934.94 160 151.3941 0.01689978 0.008133158
935.06 160 149.7892 0.01276801 0.00616052
935.18 160 148.1859 0.008167487 0.003946288
935.3 160 146.5823 0.003117161 0.001505674
935.42 160 151.0687 0.02477596 0.01180536
935.54 160 154.274 0.03118144 0.0144866
935.66 160 153.3616 0.03097526 0.01441839
935.78 160 147.6438 0.01963473 0.009404202
935.88 160 146.3881 0.01725068 0.008276826
936 160 176.3851 0.002716574 0.001311026
936.12 160 150.131 0.03027671 0.01415029
936.24 160 176.4038 0.01087617 0.005236874
936.36 160 148.0077 0.02920536 0.0137205
936.48 160 176.1474 0.02154148 0.01033288
936.6 160 145.87 0.02775611 0.0130942
936.72 160 158.9924 1.77565E-05 7.050418E-06
936.82 160 178.7898 0.000463316 0.0002232368
936.94 160 178.733 0.004132688 0.001985081
937.06 160 178.6948 0.007893231 0.003785989
937.18 160 178.6569 0.01179408 0.005648552
937.3 160 178.6424 0.01599869 0.007648245
937.42 160 178.6079 0.02020274 0.00963733
937.54 160 178.5729 0.02453041 0.01167251
937.66 160 178.5381 0.02897958 0.01375002
937.78 160 178.5035 0.03354159 0.01586295
937.88 160 136.5864 0.02210979 0.0104435
938 160 135.6557 0.02112821 0.009969875
938.12 160 134.6451 0.01995941 0.00941807
938.24 160 133.632 0.01871343 0.008827349
938.36 160 132.6185 0.0174124 0.008209484
938.48 160 131.6044 0.01605884 0.007565843
938.6 160 130.5899 0.01465574 0.006898369
938.72 160 129.5749 0.01320599 0.006208973
938.82 161 176.1685 0.0181634 0.007576057
938.94 161 178.4228 0.005668432 0.002253291
939.06 161 177.0124 0.009411312 0.003788429
939.18 161 175.4315 0.01355823 0.005541245
939.3 161 173.8404 0.01726502 0.007161643
939.42 161 172.2464 0.02048129 0.008618277
939.54 161 170.6499 0.02319005 0.009892428
939.66 161 169.0513 0.02537825 0.01096725
939.78 161 167.451 0.027035 0.01182685
939.88 161 165.8726 0.02804887 0.01240381
940 161 164.249 0.02871486 0.01283817
940.12 161 162.6428 0.0287437 0.01297749
940.24 161 161.038 0.02821535 0.0128523
940.36 161 159.4327 0.02713544 0.01245883
940.48 161 157.827 0.02551065 0.01179498
940.6 161 156.2211 0.02334652 0.01085955
940.72 161 154.615 0.02065485 0.009655911
940.82 161 153.039 0.01754636 0.008233255
940.94 161 151.4057 0.01375319 0.006473692
941.06 161 149.7967 0.009570261 0.004512953
941.18 161 148.1896 0.004936281 0.002328302
941.3 161 162.7221 0.0183502 0.007733367
941.42 161 173.8885 0.001636564 0.0007758948
941.54 161 174.1615 0.003888719 0.001837422
941.66 161 161.6606 0.01495299 0.006216744
941.78 161 152.6345 0.0281981 0.01288009
941.88 161 151.5755 0.02779151 0.01272987
942 161 176.6075 0.004812879 0.002267252
942.12 161 150.1215 0.02745975 0.01258257
942.24 161 176.3766 0.01436958 0.006748104
942.36 161 147.9809 0.02624386 0.0120829
942.48 161 176.1137 0.02500016 0.0116842
942.6 161 139.9416 0.001525615 0.000717766
942.72 161 146.3757 0.02671915 0.01225115
942.82 161 159.025 0.004275286 0.001653805
942.94 161 158.3961 0.004250523 0.001642082
943.06 161 157.7762 0.004361956 0.001683127
943.18 161 157.155 0.004466098 0.001721083
943.3 161 156.5244 0.004515196 0.001737849
943.42 161 155.9041 0.004626907 0.001778027
943.54 161 155.2844 0.004743051 0.001819483
943.66 161 154.6649 0.004861125 0.001861237
943.78 161 154.0457 0.004981101 0.00190324
943.88 161 178.4877 0.04132511 0.01896632
944 161 178.4913 0.04641185 0.02120063
944.12 161 178.4582 0.05119045 0.02327672
944.24 161 178.423 0.05602895 0.02534971
944.36 161 178.3876 0.06093178 0.02741893
944.48 161 178.3522 0.06588849 0.02947712
944.6 161 178.317 0.07088923 0.03151749
944.72 161 178.2819 0.07592517 0.03353369
944.82 162 179.7947 0.0007199324 0.0002766588
944.94 162 178.5872 0.004401281 0.001719935
945.06 162 177.0004 0.0088134 0.003497689
945.18 162 175.4136 0.01275579 0.005138249
945.3 162 173.8246 0.01622708 0.006631006
945.42 162 172.2331 0.01921324 0.007959779
945.54 162 170.6395 0.02170091 0.009108557
945.66 162 169.044 0.02367844 0.01006204
945.78 162 167.4467 0.025136 0.01080599
945.88 162 165.8727 0.02597697 0.01128258
946 162 164.25 0.0264551 0.01160942
946.12 162 162.6462 0.02632257 0.01165801
946.24 162 161.0433 0.02564716 0.01145347
946.36 162 159.4397 0.02443413 0.0109926
946.48 162 157.8354 0.02269128 0.01027476
946.6 162 156.2303 0.02042235 0.009298337
946.72 162 154.6247 0.0176405 0.008068054
946.82 162 153.047 0.01447417 0.006642795
946.94 162 151.4158 0.01059086 0.00487228
947.06 162 149.8065 0.006370172 0.00293485
947.18 162 148.199 0.00170908 0.0007873537
947.3 162 150.0821 0.01294352 0.005939362
947.42 162 151.2465 0.01904795 0.008686582
947.54 162 150.0537 0.0172853 0.007895937
947.66 162 146.0943 0.003485386 0.001601433
947.78 162 162.0864 0.009833707 0.00395971
947.88 162 152.319 0.02582495 0.01153601
948 162 176.6758 0.00796484 0.003657727
948.12 162 150.1645 0.02484066 0.01115173
948.24 162 176.4163 0.01756636 0.008041088
948.36 162 148.0236 0.02354137 0.0106148
948.48 162 160.286 7.584347E-05 2.940872E-05
948.6 162 160.27 0.003507793 0.001343727
948.72 162 159.6793 0.003777863 0.001444971
948.82 162 178.731 0.007127841 0.00326038
948.94 162 178.7291 0.01101159 0.005029224
949.06 162 178.6974 0.01473778 0.006721962
949.18 162 178.6639 0.01860087 0.008468457
949.3 162 178.6538 0.02276023 0.01033849
949.42 162 178.6237 0.02690964 0.01219095
949.54 162 178.5927 0.03117091 0.01407831
949.66 162 178.5619 0.03554213 0.01599719
949.78 162 178.531 0.04001431 0.01794069
949.88 162 136.5525 0.01564773 0.007074905
950 162 135.6059 0.01468711 0.006636921
950.12 162 134.5945 0.01344547 0.006071851
950.24 162 133.5812 0.01214483 0.005479646
950.36 162 132.568 0.01079407 0.004864736
950.48 162 131.5548 0.009395441 0.004228604
950.6 162 130.5417 0.00795079 0.003572668
950.72 162 129.5285 0.006462407 0.00289847
950.82 163 176.1359 0.01605961 0.006492136
950.94 163 178.3789 0.005105772 0.001976601
951.06 163 176.9606 0.008413446 0.003296424
951.18 163 175.3741 0.01204154 0.004785321
951.3 163 173.7795 0.01523916 0.006139681
951.42 163 172.1836 0.01796109 0.007331714
951.54 163 170.5864 0.0201934 0.008346026
951.66 163 168.9881 0.0219252 0.009168557
951.78 163 167.3887 0.02314791 0.009786595
951.88 163 165.8219 0.0238134 0.01016686
952 163 164.1897 0.02402897 0.01035646
952.12 163 162.5847 0.02370358 0.01030456
952.24 163 160.9817 0.02284828 0.01000937
952.36 163 159.3781 0.02147117 0.009470159
952.48 163 157.7741 0.01957715 0.008685345
952.6 163 156.1696 0.01717623 0.007657513
952.72 163 154.5647 0.01427997 0.006391338
952.82 163 152.9967 0.0110813 0.004974651
952.94 163 151.3581 0.007047317 0.003169313
953.06 163 149.7493 0.0027728 0.00124875
953.18 163 153.6792 0.01911372 0.008499629
953.3 163 156.4883 0.02404189 0.01047463
953.42 163 155.5578 0.02383981 0.01040658
953.54 163 150.2108 0.01450924 0.006484003
953.66 163 146.0573 0.0001348486 6.002486E-05
953.78 163 162.0407 0.009255063 0.003681187
953.88 163 152.2825 0.02311691 0.01013574
954 163 176.634 0.01160033 0.005198607
954.12 163 150.1213 0.02200994 0.009696029
954.24 163 176.3789 0.02117964 0.009455046
954.36 163 142.4568 0.001021941 0.0004582767
954.48 163 148.4322 0.0223163 0.009804158
954.6 163 147.7544 0.02217471 0.009737827
954.72 163 146.7645 0.02162802 0.009512211
954.82 163 159.0802 0.004021089 0.001520531
954.94 163 158.4285 0.003870524 0.001462956
955.06 163 157.8089 0.003972614 0.001499634
955.18 163 157.1884 0.0040722 0.001535069
955.3 163 156.5579 0.004119684 0.00155083
955.42 163 155.9371 0.004221383 0.001586387
955.54 163 155.3161 0.00432463 0.001622134
955.66 163 154.6948 0.004427213 0.00165723
955.78 163 154.0733 0.004528529 0.001691428
955.88 163 178.4627 0.04763031 0.02069624
956 163 178.4655 0.0525288 0.0227051
956.12 163 178.437 0.05720827 0.02459196
956.24 163 178.4064 0.06193257 0.02646616
956.36 163 178.3757 0.06670757 0.02832765
956.48 163 178.3449 0.07152436 0.03017039
956.6 163 178.3141 0.07637427 0.03198829
956.72 163 178.2831 0.08124798 0.03377548
956.82 164 179.8015 0.0006070864 0.0002274162
956.94 164 178.573 0.003948335 0.001502019
957.06 164 176.9802 0.007827398 0.00302021
957.18 164 175.3891 0.011246 0.00439872
957.3 164 173.7966 0.01420349 0.005628425
957.42 164 172.2024 0.01668853 0.006695875
957.54 164 170.6065 0.01869066 0.007587976
957.66 164 169.009 0.02020092 0.008292432
957.78 164 167.41 0.02121207 0.008798007
957.88 164 165.8397 0.02170869 0.009090375
958 164 164.2111 0.02169631 0.009161588
958.12 164 162.606 0.02120357 0.009026267
958.24 164 161.0021 0.02019287 0.008657618
958.36 164 159.3973 0.01867558 0.008057137
958.48 164 157.7918 0.01665932 0.007225499
958.6 164 156.1858 0.01415396 0.006165705
958.72 164 154.5793 0.01117198 0.004883281
958.82 164 153.0094 0.007906267 0.003463966
958.94 164 151.3694 0.003822929 0.001677977
959.06 164 164.3597 0.01394565 0.005581199
959.18 164 174.4337 0.002104756 0.0009212023
959.3 164 174.6566 0.004306419 0.001885516
959.42 164 163.174 0.01156033 0.004581982
959.54 164 154.812 0.02120873 0.009075041
959.66 164 176.9895 0.002455974 0.001074888
959.78 164 153.3179 0.02092441 0.008964563
959.88 164 146.8063 0.005763627 0.002522595
960 164 160.7592 0.008703776 0.003410418
960.12 164 144.2098 3.467399E-05 1.469181E-05
960.24 164 150.4287 0.02059673 0.008833602
960.36 164 160.9515 0.0003520329 0.0001332898
960.48 164 160.8562 0.003030218 0.001136384
960.6 164 160.2642 0.003261994 0.00122182
960.72 164 159.649 0.003377911 0.00126406
960.82 164 178.7507 0.01412515 0.006152563
960.94 164 178.7501 0.01793284 0.007796344
961.06 164 178.7163 0.02166365 0.009396379
961.18 164 178.6808 0.0255107 0.01103492
961.3 164 178.6689 0.0296381 0.01277914
961.42 164 178.6371 0.0337439 0.01449823
961.54 164 178.605 0.03794967 0.01624135
961.66 164 178.5732 0.04225169 0.01800478
961.78 164 178.5418 0.04664556 0.01978351
961.88 164 136.5437 0.009186461 0.003972277
962 164 135.5946 0.0081355 0.003514079
962.12 164 134.5833 0.00683072 0.002947165
962.24 164 133.5698 0.005467761 0.002355795
962.36 164 132.5563 0.004057331 0.001745223
962.48 164 131.543 0.002602689 0.00111724
962.6 164 130.5296 0.001106006 0.0004733657
962.72 164 166.4903 0.0004302695 0.0001848201
962.82 165 178.8895 0.004836938 0.001761365
962.94 165 178.6172 0.003578693 0.001341164
963.06 165 176.9879 0.007364091 0.002799298
963.18 165 175.3978 0.01053935 0.004059165
963.3 165 173.8076 0.01325375 0.005168952
963.42 165 172.2156 0.01550308 0.006118676
963.54 165 170.6216 0.0172781 0.006896446
963.66 165 169.0257 0.0185708 0.007491108
963.78 165 167.4284 0.01937459 0.007892459
963.88 165 165.8548 0.01966113 0.008081957
964 165 164.2319 0.01948298 0.008071381
964.12 165 162.6268 0.01881356 0.007852582
964.24 165 161.0226 0.01764206 0.00741199
964.36 165 159.4174 0.01597646 0.006750017
964.48 165 157.8112 0.01382596 0.005868715
964.6 165 156.2042 0.01120055 0.004771938
964.72 165 154.5966 0.008112662 0.003465824
964.82 165 153.0232 0.004711125 0.002016246
964.94 165 151.3839 0.0006139234 0.0002641858
965.06 165 152.9291 0.008920102 0.003807476
965.18 165 151.6386 0.006502127 0.002778096
965.3 165 150.2162 0.003448027 0.001474915
965.42 165 175.4867 0.006910292 0.002951427
965.54 165 155.4042 0.01918011 0.008016201
965.66 165 177.0306 0.005693582 0.002431992
965.78 165 153.3303 0.01841376 0.00773129
965.88 165 146.8135 0.002528556 0.00108037
966 165 160.7662 0.008140429 0.003143781
966.12 165 176.9549 0.02037006 0.00865029
966.24 165 179.1607 0.002684931 0.001147144
966.36 165 178.9467 0.004814838 0.002055197
966.48 165 178.9041 0.00783483 0.003340619
966.6 165 178.8693 0.01101858 0.004691867
966.72 165 178.8351 0.0143422 0.006097004
966.82 165 145.6712 0.01523411 0.006432081
966.94 165 144.7237 0.01457646 0.006157751
967.06 165 143.7161 0.01373274 0.005804549
967.18 165 142.6996 0.01280356 0.005413786
967.3 165 141.6566 0.01182637 0.005001244
967.42 165 140.6415 0.01078504 0.004560523
967.54 165 139.6274 0.009690684 0.00409659
967.66 165 138.6132 0.008537251 0.003607167
967.78 165 137.5988 0.007329123 0.003094489
967.88 165 153.4545 0.004400597 0.001599913
968 165 152.7914 0.004249978 0.001542178
968.12 165 152.166 0.00433385 0.001568524
968.24 165 151.5427 0.00442672 0.001597632
968.36 165 150.9195 0.004518966 0.001626059
968.48 165 135.554 0.0134298 0.005583719
968.6 165 166.6061 0.001780525 0.0007419967
968.72 165 156.6229 0.05339781 0.0160929
968.82 166 178.2103 0.006769659 0.002547395
968.94 166 178.4314 0.003770616 0.001401533
969.06 166 176.9225 0.006787677 0.002553021
969.18 166 175.3335 0.009666434 0.003681346
969.3 166 173.7401 0.01211207 0.004668151
969.42 166 172.1457 0.01410279 0.005497194
969.54 166 170.5506 0.01562895 0.006157093
969.66 166 168.9545 0.01668285 0.006637487
969.78 166 167.3578 0.01725892 0.006929386
969.88 166 165.7991 0.01733981 0.00701653
970 166 164.1644 0.01695688 0.006913931
970.12 166 162.5632 0.01609004 0.006603892
970.24 166 160.9634 0.01473886 0.006083552
970.36 166 159.3632 0.01291012 0.005353832
970.48 166 157.7623 0.01061216 0.004417372
970.6 166 156.1607 0.007855445 0.003278965
970.72 166 154.5584 0.004652892 0.001945779
970.82 166 152.9959 0.001172026 0.0004906708
970.94 166 154.345 0.008095719 0.003378772
971.06 166 153.0493 0.005842187 0.002440935
971.18 166 151.6302 0.00300652 0.001257662
971.3 166 175.6898 0.0064082 0.002677623
971.42 166 156.4709 0.01697149 0.006956486
971.54 166 177.1563 0.005637952 0.002356126
971.66 166 154.4184 0.01626521 0.006696553
971.78 166 176.8978 0.0134204 0.005595644
971.88 166 153.4455 0.01654653 0.006799156
972 166 162.8711 0.000301014 0.0001117065
972.12 166 162.723 0.002417207 0.0008902086
972.24 166 162.1282 0.00259852 0.0009561253
972.36 166 161.5123 0.002690003 0.0009891058
972.48 166 160.8951 0.002779151 0.001021082
972.6 166 160.2775 0.002869879 0.001053465
972.72 166 159.6597 0.002962363 0.001086297
972.82 166 178.7454 0.02131797 0.008830387
972.94 166 178.7444 0.02520505 0.01040763
973.06 166 178.7119 0.02893257 0.0119082
973.18 166 178.6775 0.03277359 0.01343953
973.3 166 178.6659 0.03688304 0.01506083
973.42 166 178.6348 0.04095668 0.01664833
973.54 166 178.6029 0.04511745 0.0182491
973.66 166 178.5712 0.04936182 0.01985917
973.78 166 178.5399 0.05368147 0.02147295
973.88 166 136.5495 0.002503585 0.00103458
974 166 135.6036 0.001335991 0.000550819
974.12 166 134.5907 3.324678E-05 1.327695E-05
974.24 166 176.0303 0.05319633 0.02112611
974.36 166 157.666 0.04433175 0.01378505
974.48 166 135.9071 0.01102686 0.00448842
974.6 166 175.5776 0.06382836 0.02490685
974.72 166 150.7154 0.01252941 0.004310016
974.82 167 177.781 0.007642726 0.002859506
974.94 167 178.4498 0.003603091 0.00132611
975.06 167 176.958 0.006309916 0.002347905
975.18 167 175.3666 0.008928794 0.003361529
975.3 167 173.7698 0.01112206 0.004234296
975.42 167 172.1719 0.01286646 0.004950157
975.54 167 170.573 0.0141529 0.005498655
975.66 167 168.9735 0.01497458 0.005870637
975.78 167 167.3733 0.01532656 0.00605824
975.88 167 165.8079 0.01518502 0.006043551
976 167 164.1744 0.01461473 0.005856645
976.12 167 162.5706 0.01355178 0.005461515
976.24 167 160.9686 0.01202056 0.00486726
976.36 167 159.3663 0.01002682 0.004075138
976.48 167 157.7636 0.007579456 0.003088695
976.6 167 156.1605 0.004689703 0.001913706
976.72 167 154.5572 0.001370934 0.0005580714
976.82 167 157.6959 0.01191728 0.004834801
976.94 167 156.5533 0.01080863 0.004392507
977.06 167 153.1458 0.002865708 0.001169342
977.18 167 175.897 0.00600609 0.002456768
977.3 167 157.5305 0.01489332 0.005983416
977.42 167 177.2696 0.005694609 0.002329255
977.54 167 155.4676 0.01417384 0.005719026
977.66 167 177.012 0.01309274 0.005339425
977.78 167 148.7002 0.0005117209 0.0002087971
977.88 167 163.525 0.000477171 0.0001753486
978 167 163.3172 0.002188 0.0007989695
978.12 167 162.716 0.002346084 0.0008560944
978.24 167 162.0968 0.002429951 0.0008862318
978.36 167 161.4769 0.002511672 0.0009154566
978.48 167 160.857 0.002594133 0.0009448094
978.6 167 160.2371 0.002677621 0.0009743813
978.72 167 159.6174 0.0027624 0.001004248
978.82 167 178.7836 0.02526039 0.01019677
978.94 167 178.7912 0.02921643 0.01174697
979.06 167 178.7592 0.03295391 0.01320155
979.18 167 178.7247 0.03679632 0.0146805
979.3 167 178.7127 0.04090066 0.01624154
979.42 167 178.6803 0.0449584 0.01776405
979.54 167 178.6468 0.04909328 0.01929343
979.66 167 178.6133 0.05330359 0.02082666
979.78 167 178.5797 0.05758204 0.0223584
979.88 167 176.3707 0.04613137 0.0180955
980 167 159.0663 0.03876959 0.0122877
980.12 167 138.6435 0.009719361 0.003893276
980.24 167 175.8577 0.05596227 0.02161055
980.36 167 152.4615 0.01101733 0.003808882
980.48 167 166.0972 0.004393871 0.001758084
980.6 167 157.1583 0.0474637 0.0144258
980.72 167 134.0755 0.006419083 0.002556477
980.82 168 176.4835 0.009841238 0.003690673
980.94 168 178.3875 0.003464113 0.001263697
981.06 168 176.9577 0.005753047 0.002118848
981.18 168 175.3721 0.008105733 0.003017905
981.3 168 173.7776 0.010046 0.003779063
981.42 168 172.181 0.01154487 0.004384992
981.54 168 170.5827 0.01259308 0.004826043
981.66 168 168.9832 0.01318529 0.005094507
981.78 168 167.3825 0.01331564 0.00518302
981.88 168 165.8162 0.01297906 0.00508294
982 168 164.1811 0.01218769 0.004801722
982.12 168 162.5757 0.01093389 0.004328692
982.24 168 160.9718 0.009224 0.003666092
982.36 168 159.3677 0.007064483 0.002816119
982.48 168 157.7631 0.004465318 0.001783493
982.6 168 156.1584 0.001438923 0.000575046
982.72 168 157.2101 0.006400215 0.002553554
982.82 168 157.9027 0.009415122 0.003745231
982.94 168 154.5717 0.002226809 0.0008893657
983.06 168 166.3984 0.004939033 0.001833255
983.18 168 154.4655 0.005667839 0.002262705
983.3 168 165.0836 0.005041502 0.001872899
983.42 168 151.9091 0.00177845 0.0007109239
983.54 168 163.6539 0.005478241 0.002038775
983.66 168 165.1094 0.00151964 0.0005508145
983.78 168 164.5863 0.001964129 0.0007108109
983.88 168 179.0397 0.004550167 0.001818147
984 168 179.048 0.00737406 0.002942164
984.12 168 179.0173 0.01009682 0.004024286
984.24 168 178.9847 0.01296486 0.00515993
984.36 168 178.9523 0.01597803 0.006347526
984.48 168 178.9199 0.0191299 0.007582664
984.6 168 178.8873 0.02241288 0.008860898
984.72 168 178.8547 0.02582156 0.01017766
984.82 168 145.6563 0.006158117 0.002453167
984.94 168 144.7048 0.005322471 0.002119746
985.06 168 143.6961 0.00431757 0.001719014
985.18 168 142.6793 0.00322978 0.001285237
985.3 168 141.6367 0.00210232 0.0008359525
985.42 168 140.6228 0.0009214397 0.0003660496
985.54 168 169.1898 0.0003057425 0.0001211595
985.66 168 178.1701 0.05405483 0.02055805
985.78 168 155.2952 0.008619773 0.003003919
985.88 168 154.8279 0.009431364 0.003273292
986 168 167.2584 0.002596573 0.001023894
986.12 168 159.0147 0.04032342 0.01257505
986.24 168 137.7449 0.006061089 0.00237701
